smiles,iupac_name,is_toxic
O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1C[NH+]1CCN(c2nsc3ccccc23)CC1,"(1R,2S,6R,7S)-4-[[(1R,2R)-2-[[4-(1,2-benzothiazol-3-yl)piperazin-1-ium-1-yl]methyl]cyclohexyl]methyl]-4-azatricyclo[5.2.1.02,6]decane-3,5-dione",0
OC1(c2ccc(Cl)cc2)c2ccccc2C2=[NH+]CCN21,"5-(4-chlorophenyl)-2,3-dihydro-1H-imidazo[1,2-b]isoindol-4-ium-5-ol",0
O=C(CCS)N1CCc2c([nH]c3ccccc23)C1,"3-sulfanyl-1-(1,3,4,9-tetrahydropyrido[3,4-b]indol-2-yl)propan-1-one",0
O=C([O-])c1cc2ccccc2c(Cc2c(O)c(C(=O)[O-])cc3ccccc23)c1O,3-carboxy-1-[(3-carboxy-2-oxidonaphthalen-1-yl)methyl]naphthalen-2-olate,0
c1ccc2c(c1)CCCC2C1=[NH+]CCN1,"2-(1,2,3,4-tetrahydronaphthalen-1-yl)-4,5-dihydro-1H-imidazol-3-ium",0
c1ccc2c(CC3=[NH+]CCN3)cccc2c1,"2-(naphthalen-1-ylmethyl)-4,5-dihydro-1H-imidazol-3-ium",0
NC(N)=[NH+]CCN1CCCCCCC1,2-(azocan-1-yl)ethyl-(diaminomethylidene)azanium,0
O=C(c1ccc2nonc2c1)N1CCCCC1,"2,1,3-benzoxadiazol-5-yl(piperidin-1-yl)methanone",1
O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,"2-[3-[4-(3-chlorophenyl)piperazin-1-ium-1-yl]propyl]-[1,2,4]triazolo[4,3-a]pyridin-3-one",0
O=C([O-])CCC[NH+]1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1,4-[4-[(S)-(4-chlorophenyl)-pyridin-2-ylmethoxy]piperidin-1-ium-1-yl]butanoate,0
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,"4-amino-1-[(2R,5S)-2-(hydroxymethyl)-1,3-oxathiolan-5-yl]pyrimidin-2-one",0
Nc1ccn(C[C@@H](CO)OCP(=O)([O-])[O-])c(=O)n1,4-amino-1-[(2S)-3-hydroxy-2-(phosphonatomethoxy)propyl]pyrimidin-2-one,0
O=C(Nc1cnccc1Cl)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1,"N-(4-chloro-3-pyridinyl)-4-[(2,2-difluoro-1,3-benzodioxol-5-yl)methyl]piperazine-1-carboxamide",1
O=P([O-])([O-])C(O)(Cn1ccnc1)P(=O)([O-])[O-],"2-imidazol-1-yl-1,1-diphosphonatoethanol",0
O=C1CC2(CCCC2)CC(=O)N1CCCC[NH+]1CCN(c2ncccn2)CC1,"8-[4-(4-pyrimidin-2-ylpiperazin-1-ium-1-yl)butyl]-8-azaspiro[4.5]decane-7,9-dione",0
c1cnc2cc3c(cc2n1)[C@@H]1C[NH2+]C[C@H]3C1,"(1R,12S)-5,8-diaza-14-azoniatetracyclo[10.3.1.02,11.04,9]hexadeca-2,4,6,8,10-pentaene",0
C1C[NH2+]CCN1,piperazin-1-ium,0
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,"(2R,3S,4S,5R)-2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",0
OC[C@H]1O[C@@H](n2cnc3c2NC=[NH+]C[C@H]3O)C[C@@H]1O,"(8R)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,4,7,8-tetrahydroimidazo[4,5-d][1,3]diazepin-3-ium-8-ol",0
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,"[(1S,4R)-4-[2-amino-6-(cyclopropylamino)purin-9-yl]cyclopent-2-en-1-yl]methanol",0
Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H]1O,"[(2R,3S,4S,5R)-5-(6-amino-2-fluoropurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphate",0
C[NH+]1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,"(6aR,9R,10aR)-N-[(1S,2S,4R,7S)-7-benzyl-2-hydroxy-4-methyl-5,8-dioxo-3-oxa-6,9-diazatricyclo[7.3.0.02,6]dodecan-4-yl]-7-methyl-4,6,6a,7,8,9,10,10a-octahydroindolo[4,3-fg]quinolin-7-ium-9-carboxamide",0
C[NH+]1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,"(6aR,9R)-N-[(1S,2S,4R,7S)-7-benzyl-2-hydroxy-4-methyl-5,8-dioxo-3-oxa-6,9-diazatricyclo[7.3.0.02,6]dodecan-4-yl]-7-methyl-4,6,6a,7,8,9-hexahydroindolo[4,3-fg]quinolin-7-ium-9-carboxamide",0
C[C@H]([NH3+])[C@H](O)c1ccc(O)c(O)c1,"[(1R,2S)-1-(3,4-dihydroxyphenyl)-1-hydroxypropan-2-yl]azanium",0
C[C@H]([NH2+]CCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1,"[(1R,2S)-1-hydroxy-1-(4-hydroxyphenyl)propan-2-yl]-[2-(4-hydroxyphenyl)ethyl]azanium",0
C[C@H]([NH3+])[C@H](O)c1cccc(O)c1,"[(1R,2S)-1-hydroxy-1-(3-hydroxyphenyl)propan-2-yl]azanium",0
C[NH2+][C@@H](C)[C@@H](O)c1ccccc1,"[(1S,2S)-1-hydroxy-1-phenylpropan-2-yl]-methylazanium",0
C[C@H]([NH2+][C@@H](CCc1ccccc1)C(=O)[O-])C(=O)N1CCC[C@H]1C(=O)[O-],(2S)-1-[(2S)-2-[[(1S)-1-carboxylato-3-phenylpropyl]azaniumyl]propanoyl]pyrrolidine-2-carboxylate,0
C[C@H]([NH3+])C(=O)N[C@@H](C)C(=O)NC1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)[O-])cn4-c3ccc(F)cc3F)C[C@@H]12,"7-[(1R,5S)-6-[[(2S)-2-[[(2S)-2-azaniumylpropanoyl]amino]propanoyl]amino]-3-azabicyclo[3.1.0]hexan-3-yl]-1-(2,4-difluorophenyl)-6-fluoro-4-oxo-1,8-naphthyridine-3-carboxylate",0
COc1ccc2cc([C@H](C)C(=O)OCCCCO[N+](=O)[O-])ccc2c1,4-nitrooxybutyl (2S)-2-(6-methoxynaphthalen-2-yl)propanoate,1
C[C@H]([NH3+])Cc1ccccc1,[(2S)-1-phenylpropan-2-yl]azanium,0
C[C@@H](Cc1ccccc1)NC(=O)[C@@H]([NH3+])CCCC[NH3+],[(2S)-6-azaniumyl-1-oxo-1-[[(2S)-1-phenylpropan-2-yl]amino]hexan-2-yl]azanium,0
COc1ccc2c(c1)N(C[C@H](C)C[NH+](C)C)c1ccccc1S2,[(2S)-3-(2-methoxyphenothiazin-10-yl)-2-methylpropyl]-dimethylazanium,0
C[C@@H](CN1CC(=O)NC(=O)C1)[NH+]1CC(=O)NC(=O)C1,"4-[(2S)-2-(3,5-dioxopiperazin-1-ium-1-yl)propyl]piperazine-2,6-dione",0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(S[C@@H]3C[NH2+][C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,"(4R,5S,6S)-3-[(3S,5S)-5-(dimethylcarbamoyl)pyrrolidin-1-ium-3-yl]sulfanyl-6-[(1R)-1-hydroxyethyl]-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylate",0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(S[C@@H]3C[NH2+][C@H](C(=O)Nc4cccc(C(=O)[O-])c4)C3)[C@H](C)[C@H]12,"(4R,5S,6S)-3-[(3S,5S)-5-[(3-carboxylatophenyl)carbamoyl]pyrrolidin-1-ium-3-yl]sulfanyl-6-[(1R)-1-hydroxyethyl]-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylate",0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(S[C@@H]3C[NH2+][C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,"(4R,5S,6S)-6-[(1R)-1-hydroxyethyl]-4-methyl-7-oxo-3-[(3S,5S)-5-[(sulfamoylamino)methyl]pyrrolidin-1-ium-3-yl]sulfanyl-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylate",0
CC(=O)O[C@H]1C[C@H](OC2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](OC4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O,"[(2R,3R,4S,6S)-3-hydroxy-6-[(2R,4S,6S)-4-hydroxy-6-[(2R,3S,4S,6R)-4-hydroxy-6-[[(5R,8R,9S,10S,13R,14S,17R)-14-hydroxy-10,13-dimethyl-17-(5-oxo-2H-furan-3-yl)-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-yl]oxy]-2-methyloxan-3-yl]oxy-2-methyloxan-3-yl]oxy-2-methyloxan-4-yl] acetate",0
C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](OC2O[C@H](C)[C@@H](O)[C@H]([NH3+])[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)[O-],"(1R,3S,5R,7R,8E,12R,14E,16E,18E,20E,22R,24S,25R,26S)-22-[(3S,4S,5S,6R)-4-azaniumyl-3,5-dihydroxy-6-methyloxan-2-yl]oxy-1,3,26-trihydroxy-12-methyl-10-oxo-6,11,28-trioxatricyclo[22.3.1.05,7]octacosa-8,14,16,18,20-pentaene-25-carboxylate",0
C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C,"(1S,3S,6S,9S,12S,14R,16R,18S,20R,21R,22S,26R,29S,31R,32S,33R,35R,36S)-20-[(2S)-3-amino-2-hydroxypropyl]-21-methoxy-14-methyl-8,15-dimethylidene-2,19,30,34,37,39,40,41-octaoxanonacyclo[24.9.2.13,32.13,33.16,9.112,16.018,22.029,36.031,35]hentetracontan-24-one",1
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,"[2-[(6S,8S,9R,10S,11S,13S,14S,16R,17R)-6,9-difluoro-11,17-dihydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl]-2-oxoethyl] 2,2-dimethylpropanoate",0
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,"[(6S,8S,9R,10S,11S,13S,14S,16R,17R)-6,9-difluoro-17-(fluoromethylsulfanylcarbonyl)-11-hydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] furan-2-carboxylate",0
C[NH2+][C@@H]1[C@H](O)[C@H]([NH2+]C)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O,"methyl-[(1R,3S,5R,8R,10R,11S,12S,13R,14S)-8,12,14-trihydroxy-5-methyl-11-(methylazaniumyl)-7-oxo-2,4,9-trioxatricyclo[8.4.0.03,8]tetradecan-13-yl]azanium",0
C=C[C@]1(C)C[C@@H](OC(=O)CSC2C[C@H]3CC[C@@H](C2)[NH+]3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,"[(1S,2R,3S,4S,6R,7R,8R,14R)-4-ethenyl-3-hydroxy-2,4,7,14-tetramethyl-9-oxo-6-tricyclo[5.4.3.01,8]tetradecanyl] 2-[[(1R,5S)-8-methyl-8-azoniabicyclo[3.2.1]octan-3-yl]sulfanyl]acetate",0
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C\C=C\C=C\1C,"(1R,9S,12S,15R,16E,18R,19R,21R,23S,24Z,30S,32S,35R)-1,18-dihydroxy-12-[(2R)-1-[(1S,3R,4R)-4-(2-hydroxyethoxy)-3-methoxycyclohexyl]propan-2-yl]-19,30-dimethoxy-15,17,21,23,29,35-hexamethyl-11,36-dioxa-4-azatricyclo[30.3.1.04,9]hexatriaconta-16,24,26,28-tetraene-2,3,10,14,20-pentone",0
CO[C@H]1CC2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,"[(1R,2R,4S)-4-[(2R)-2-[(1R,9S,12S,15R,16E,18R,19R,21R,23S,24E,30S,35R)-1,18-dihydroxy-19,30-dimethoxy-15,17,21,23,29,35-hexamethyl-2,3,10,14,20-pentaoxo-11,36-dioxa-4-azatricyclo[30.3.1.04,9]hexatriaconta-16,24,26,28-tetraen-12-yl]propyl]-2-methoxycyclohexyl] 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoate",0
C[C@@H]1CCN(C(=O)[C@H](CCC[NH+]=C(N)N)NS(=O)(=O)c2cccc3c2NC[C@H](C)C3)[C@@H](C(=O)[O-])C1,"(2R,4R)-1-[(2S)-5-(diaminomethylideneazaniumyl)-2-[[(3R)-3-methyl-1,2,3,4-tetrahydroquinolin-8-yl]sulfonylamino]pentanoyl]-4-methylpiperidine-2-carboxylate",0
C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)[O-])cn(C4CC4)c3c2F)C[C@H](C)[NH2+]1,"5-amino-1-cyclopropyl-7-[(3S,5R)-3,5-dimethylpiperazin-4-ium-1-yl]-6,8-difluoro-4-oxoquinoline-3-carboxylate",0
C[C@@H]1O[C@@]2(CS1)C[NH+]1CCC2CC1,"(2R,5R)-2-methylspiro[1,3-oxathiolane-5,3'-1-azoniabicyclo[2.2.2]octane]",0
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CC[NH+]1CC1CC1)[C@H]2O5,"(1S,2S,6R,14R,15R,16R)-5-(cyclopropylmethyl)-16-[(2S)-2-hydroxy-3,3-dimethylbutan-2-yl]-15-methoxy-13-oxa-5-azoniahexacyclo[13.2.2.12,8.01,6.02,14.012,20]icosa-8(20),9,11-trien-11-ol",0
C[C@]([NH3+])(Cc1ccc(O)c(O)c1)C(=O)[O-],"(2S)-2-azaniumyl-3-(3,4-dihydroxyphenyl)-2-methylpropanoate",0
C[C@]([NH3+])(Cc1ccc(O)cc1)C(=O)[O-],(2S)-2-azaniumyl-3-(4-hydroxyphenyl)-2-methylpropanoate,0
C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)[O-])cc4CC[C@H]3[C@@H]1CCC2=O,"[(8R,9S,13S,14S)-13-methyl-17-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-yl] sulfate",0
C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,"(1S,3aS,3bR,5aS,9aS,9bS,11aS)-1-hydroxy-1,9a,11a-trimethyl-2,3,3a,3b,4,5,5a,6,9,9b,10,11-dodecahydroindeno[4,5-h]isochromen-7-one",0
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1,"[2-[(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl]-2-oxoethyl] 3-cyclopentylpropanoate",0
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,"2-[(8S,13S,14S,17R)-17-hydroxy-13-methyl-3-oxo-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-17-yl]acetonitrile",0
C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2[NH3+],"[(1R,9S,15S)-4-hydroxy-1-methyl-15-tricyclo[7.5.1.02,7]pentadeca-2(7),3,5-trienyl]azanium",0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SCC/[NH+]=C/N)C[C@H]12,"(5R,6S)-3-[2-(aminomethylideneazaniumyl)ethylsulfanyl]-6-[(1R)-1-hydroxyethyl]-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylate",0
C[C@@H]([NH3+])[C@@H](O)c1ccccc1,"[(1S,2R)-1-hydroxy-1-phenylpropan-2-yl]azanium",0
C/C(=C\C(=O)OCCCCCCCCC(=O)[O-])C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,"9-[(E)-4-[(2S,3R,4R,5S)-3,4-dihydroxy-5-[[(2S,3S)-3-[(2S,3S)-3-hydroxybutan-2-yl]oxiran-2-yl]methyl]oxan-2-yl]-3-methylbut-2-enoyl]oxynonanoate",0
C[C@@H](Oc1cc(-c2cnn(C3CC[NH2+]CC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,"3-[(1R)-1-(2,6-dichloro-3-fluorophenyl)ethoxy]-5-(1-piperidin-1-ium-4-ylpyrazol-4-yl)pyridin-2-amine",0
C[C@@H]([NH2+]CCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,[(1R)-1-naphthalen-1-ylethyl]-[3-[3-(trifluoromethyl)phenyl]propyl]azanium,0
COc1ccc(C[C@@H](C)[NH2+]C[C@H](O)c2ccc(O)c(NC=O)c2)cc1,[(2R)-2-(3-formamido-4-hydroxyphenyl)-2-hydroxyethyl]-[(2R)-1-(4-methoxyphenyl)propan-2-yl]azanium,0
C#CC[NH+](C)[C@H](C)Cc1ccccc1,methyl-[(2R)-1-phenylpropan-2-yl]-prop-2-ynylazanium,0
C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,"(4R)-4-[(3R,5S,7R,8R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoate",0
C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,"(4R)-4-[(3R,5S,7S,8R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoate",0
C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)([O-])[O-],9-[(2R)-2-(phosphonatomethoxy)propyl]purin-6-amine,0
C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H]([NH3+])[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)[O-],"(1R,3S,5R,6R,9R,11R,15S,16R,17R,18S,19E,21E,23E,25E,27E,29E,31E,33R,35S,36R,37S)-33-[(2R,3S,4S,5S,6R)-4-azaniumyl-3,5-dihydroxy-6-methyloxan-2-yl]oxy-1,3,5,6,9,11,17,37-octahydroxy-15,16,18-trimethyl-13-oxo-14,39-dioxabicyclo[33.3.1]nonatriaconta-19,21,23,25,27,29,31-heptaene-36-carboxylate",0
C[NH2+][C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(N)=[NH2+])[C@@H](O)[C@@H]3NC(N)=[NH2+])O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,"[(2S,3S,4S,5R,6S)-2-[(2R,3R,4R,5S)-2-[(1R,2S,3R,4R,5S,6R)-2,4-bis(diaminomethylideneazaniumyl)-3,5,6-trihydroxycyclohexyl]oxy-4-formyl-4-hydroxy-5-methyloxolan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]-methylazanium",0
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)[O-])c2csc(N)n2)C(=O)N1S(=O)(=O)[O-],"2-[(Z)-[1-(2-amino-1,3-thiazol-4-yl)-2-[[(2S,3S)-2-methyl-4-oxo-1-sulfonatoazetidin-3-yl]amino]-2-oxoethylidene]amino]oxy-2-methylpropanoate",0
C[NH2+][C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)([NH3+])[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,"(1S,2R,18R,19R,22S,25R,28R,40S)-22-(2-amino-2-oxoethyl)-48-[(2S,3R,4S,5S,6R)-3-[(2S,4S,5S,6S)-4-azaniumyl-5-hydroxy-4,6-dimethyloxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5,15-dichloro-2,18,32,35,37-pentahydroxy-19-[[(2R)-4-methyl-2-(methylazaniumyl)pentanoyl]amino]-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentazaoctacyclo[26.14.2.23,6.214,17.18,12.129,33.010,25.034,39]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34(39),35,37,46,49-pentadecaene-40-carboxylate",0
CC(C)=CC[NH+]1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,"(1R,9R,13R)-1,13-dimethyl-10-(3-methylbut-2-enyl)-10-azoniatricyclo[7.3.1.02,7]trideca-2(7),3,5-trien-4-ol",0
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,"[(6S,8S,9R,10S,11S,13S,14S,17R)-17-acetyl-9-fluoro-11-hydroxy-6,10,13-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] acetate",0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO,"[(8S,9R,10S,11S,13S,14S,16S,17R)-9-fluoro-11-hydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] benzoate",0
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,"[2-[(8S,9R,10S,11S,13S,14S,16S,17R)-9-fluoro-11,17-dihydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl]-2-oxoethyl] acetate",0
C[C@H]1C[NH+](C[C@H](Cc2ccccc2)C(=O)NCC(=O)[O-])CC[C@@]1(C)c1cccc(O)c1,"2-[[(2S)-2-benzyl-3-[(3R,4R)-4-(3-hydroxyphenyl)-3,4-dimethylpiperidin-1-ium-1-yl]propanoyl]amino]acetate",0
C=C(C)[C@@H]1CC[C@@]2(C1)C(C)=CCC[C@@H]2C,"(3R,5S,6S)-6,10-dimethyl-3-prop-1-en-2-ylspiro[4.5]dec-9-ene",0
CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1,"(3R)-7-hydroxy-N-[(2S)-1-[(3R,4R)-4-(3-hydroxyphenyl)-3,4-dimethylpiperidin-1-yl]-3-methylbutan-2-yl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide",1
C=CC[NH2+]CCCCCC[N+](C)(C)C,trimethyl-[6-(prop-2-enylazaniumyl)hexyl]azanium,0
C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,"(8,8-dimethyl-8-azoniabicyclo[3.2.1]octan-3-yl) 2-hydroxy-2-phenylacetate",0
C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,"(4R,4aS,7aR,12bS)-3-(cyclopropylmethyl)-4a,9-dihydroxy-3-methyl-2,4,5,6,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-3-ium-7-one",0
COc1cc(C[C@@H]2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3[C@@H]2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,"1-O-[3-[(1S)-6,7,8-trimethoxy-2-methyl-1-[(3,4,5-trimethoxyphenyl)methyl]-3,4-dihydro-1H-isoquinolin-2-ium-2-yl]propyl] 4-O-[3-[(1R)-6,7,8-trimethoxy-2-methyl-1-[(3,4,5-trimethoxyphenyl)methyl]-3,4-dihydro-1H-isoquinolin-2-ium-2-yl]propyl] butanedioate",0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,"(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(1-methylpyrrolidin-1-ium-1-yl)methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",0
